transaction_id,value_date,posted_at,amount,currency,dr_cr,merchant_name,reference,narrative,channel,account_type,city,keyword_hit,category_id,category_display_name
TX3015806081,2024-04-18,2024-04-20,20309.57,INR,DR,Asian Paints,CARD894173,RUPAY ASIAN PAINTS AHMEDABAD REF CARD894173,CARD,CURRENT,Ahmedabad,pepperfry,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX7304497922,2023-06-27,2023-06-30,1333.03,INR,DR,ACT Fibernet,NB1508848,ICICI NETBANK ACT Fibernet fiber NB1508848,NETBANKING,CREDIT_CARD,Delhi,fiber,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX8654213961,2023-04-02,2023-04-04,8011.83,INR,DR,Zoom,SUB533572,SUBSCRIPTION Zoom digital ocean SUB533572,SUBSCRIPTION,CURRENT,Delhi,digital ocean,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX6565712147,2023-11-24,2023-11-26,18383.73,INR,DR,GiveIndia,UPI83630858,UPI/UPI83630858 GiveIndia@okhdfcbank milaap HYDERABAD,UPI,CREDIT_CARD,Hyderabad,milaap,CHARITY,Charity & Donations
TX9785771356,2023-03-31,2023-04-03,34834.51,INR,DR,IndiGo,CARD425192,VISA INDIGO MUMBAI REF CARD425192,CARD,CREDIT_CARD,Mumbai,spicejet,TRAVEL,Travel – Flights & Rail
TX1149750216,2023-11-04,2023-11-05,1370.89,INR,DR,ACT Fibernet,UPI64765603,UPI/UPI64765603 ACT Fibernet@paytm vi MUMBAI,UPI,SAVINGS,Mumbai,vi,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX3614555403,2023-10-04,2023-10-04,1902.82,INR,DR,Nature's Basket,UPI28140659,UPI/UPI28140659 Nature's Basket@upi supermarket JAIPUR,UPI,CREDIT_CARD,Jaipur,supermarket,GROCERIES,Groceries & Daily Essentials
TX9113310172,2023-07-11,2023-07-13,14842.42,INR,DR,MakeMyTrip,CARD257444,AMEX MAKEMYTRIP KOLKATA REF CARD257444,CARD,SAVINGS,Kolkata,spicejet,TRAVEL,Travel – Flights & Rail
TX8053817007,2023-07-08,2023-07-09,40435.91,INR,DR,PharmEasy,CARD120089,MASTERCARD PHARMEASY KOLKATA REF CARD120089,CARD,CURRENT,Kolkata,medicine,HEALTH,Health & Wellness
TX9970184422,2023-03-28,2023-03-30,7120.83,INR,DR,Milaap,NB5033622,HDFC NETBANK Milaap charity NB5033622,NETBANKING,CREDIT_CARD,Jaipur,charity,CHARITY,Charity & Donations
TX8707654268,2023-11-18,2023-11-21,1372.97,INR,DR,Delhi Jal Board,AUTO445060,AUTOPAY Delhi Jal Board gas bill REF AUTO445060,AUTOPAY,SAVINGS,Delhi,gas bill,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX1503821356,2024-03-28,2024-03-29,10117.79,INR,DR,IndiGo,UPI68360001,UPI/UPI68360001 IndiGo@upi goibibo DELHI,UPI,CREDIT_CARD,Delhi,goibibo,TRAVEL,Travel – Flights & Rail
TX2943783743,2023-10-06,2023-10-09,23028.43,INR,DR,Akshaya Patra Foundation,UPI31479546,UPI/UPI31479546 Akshaya Patra Foundation@ybl donation KOCHI,UPI,CURRENT,Kochi,donation,CHARITY,Charity & Donations
TX3716519860,2023-01-01,2023-01-02,3226.56,INR,DR,Sony LIV,UPI52563293,UPI/UPI52563293 Sony LIV@oksbi spotify AHMEDABAD,UPI,CURRENT,Ahmedabad,spotify,ENTERTAINMENT,Entertainment & Media
TX1572665794,2023-07-13,2023-07-16,3244.62,INR,DR,Tata Power Delhi Distribution,NB9264877,ICICI NETBANK Tata Power Delhi Distribution tpddl NB9264877,NETBANKING,CREDIT_CARD,Bengaluru,tpddl,UTILITIES_POWER,Utilities – Electricity
TX9276607837,2024-02-18,2024-02-21,937.47,INR,DR,ACT Fibernet,AUTO665110,AUTOPAY ACT Fibernet recharge REF AUTO665110,AUTOPAY,CREDIT_CARD,Ahmedabad,recharge,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX9729204540,2023-07-10,2023-07-10,25851.77,INR,DR,Fortis Healthcare,UPI51897518,UPI/UPI51897518 Fortis Healthcare@paytm practo KOLKATA,UPI,SAVINGS,Kolkata,practo,HEALTH,Health & Wellness
TX8283790764,2023-09-13,2023-09-14,764.27,INR,DR,McDonald's,CARD146017,MASTERCARD MCDONALD'S KOCHI REF CARD146017,CARD,SAVINGS,Kochi,restaurant,DINING,Dining & Food Delivery
TX3747918091,2024-03-17,2024-03-20,1529.79,INR,DR,Indraprastha Gas Limited,AUTO821149,AUTOPAY Indraprastha Gas Limited bwssb REF AUTO821149,AUTOPAY,SAVINGS,Mumbai,bwssb,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX5045133039,2023-03-10,2023-03-11,1223.48,INR,DR,Mahanagar Gas Limited,AUTO226035,AUTOPAY Mahanagar Gas Limited png REF AUTO226035,AUTOPAY,SAVINGS,Bengaluru,png,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX7440171909,2023-11-15,2023-11-16,11662.95,INR,DR,Local Schools,NB9621373,SBI NETBANK Local Schools university NB9621373,NETBANKING,CREDIT_CARD,Hyderabad,university,EDUCATION,Education & Learning
TX1649184617,2023-06-17,2023-06-17,19955.37,INR,DR,IndiGo,CARD564636,RUPAY INDIGO CHENNAI REF CARD564636,CARD,CREDIT_CARD,Chennai,rail ticket,TRAVEL,Travel – Flights & Rail
TX7708923600,2024-02-05,2024-02-08,8235.17,INR,DR,Myntra,UPI13313136,UPI/UPI13313136 Myntra@paytm prime KOCHI,UPI,CURRENT,Kochi,prime,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX4006423902,2023-05-23,2023-05-25,37510.80,INR,DR,Coursera,AUTO703730,AUTOPAY Coursera college REF AUTO703730,AUTOPAY,CREDIT_CARD,Jaipur,college,EDUCATION,Education & Learning
TX8612006262,2023-02-27,2023-03-02,42236.63,INR,DR,PolicyBazaar,CARD515664,AMEX POLICYBAZAAR BENGALURU REF CARD515664,CARD,CURRENT,Bengaluru,convenience fee,FINANCIAL_SERVICES,Financial Services & Charges
TX9304524941,2023-06-23,2023-06-23,26181.11,INR,DR,Local Schools,AUTO411034,AUTOPAY Local Schools test series REF AUTO411034,AUTOPAY,CREDIT_CARD,Ahmedabad,test series,EDUCATION,Education & Learning
TX6404554813,2023-02-20,2023-02-22,1506.28,INR,DR,Vodafone Idea,UPI76039244,UPI/UPI76039244 Vodafone Idea@oksbi fiber MUMBAI,UPI,CURRENT,Mumbai,fiber,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX2756210150,2023-03-18,2023-03-19,2186.11,INR,DR,Sony LIV,SUB967000,SUBSCRIPTION Sony LIV subscription SUB967000,SUBSCRIPTION,SAVINGS,Kolkata,subscription,ENTERTAINMENT,Entertainment & Media
TX8038484762,2023-12-14,2023-12-15,2369.98,INR,DR,BSES Rajdhani Power,AUTO325932,AUTOPAY BSES Rajdhani Power power bill REF AUTO325932,AUTOPAY,SAVINGS,Hyderabad,power bill,UTILITIES_POWER,Utilities – Electricity
TX2925503913,2023-09-06,2023-09-09,8190.20,INR,DR,Zoom,SUB341387,SUBSCRIPTION Zoom slack SUB341387,SUBSCRIPTION,CURRENT,Chennai,slack,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX2371238932,2024-03-29,2024-03-29,46012.00,INR,DR,Apple Store,EMI782216,EMI Apple Store INST EMI782216,EMI,CREDIT_CARD,Chennai,boat,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX2016405569,2023-11-11,2023-11-13,39367.68,INR,DR,1mg,CARD719451,MASTERCARD 1MG BENGALURU REF CARD719451,CARD,CREDIT_CARD,Bengaluru,pharmacy,HEALTH,Health & Wellness
TX2315048949,2024-03-08,2024-03-09,1449.82,INR,DR,Delhi Metro Rail Corporation,CARD705409,MASTERCARD DELHI METRO RAIL CORPORATION KOLKATA REF CARD705409,CARD,SAVINGS,Kolkata,taxi,MOBILITY,Mobility – Ride Hailing & Transit
TX8044851933,2023-09-17,2023-09-17,59639.46,INR,DR,LIC of India,NEFT6679375,NEFT NEFT6679375 HDFC CREDIT LIC of India broker,NEFT,CREDIT_CARD,Mumbai,broker,FINANCIAL_SERVICES,Financial Services & Charges
TX2756075601,2023-06-30,2023-06-30,12285.50,INR,DR,Microsoft 365,CARD180573,AMEX MICROSOFT 365 HYDERABAD REF CARD180573,CARD,SAVINGS,Hyderabad,dropbox,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX2723906559,2024-01-14,2024-01-15,2671.66,INR,DR,Myntra,CARD801584,RUPAY MYNTRA HYDERABAD REF CARD801584,CARD,CURRENT,Hyderabad,flipkart,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX3636740085,2023-06-23,2023-06-23,766.78,INR,DR,BigBasket,POS807348,POS KOCHI BIGBASKET REF POS807348,POS,SAVINGS,Kochi,bazaar,GROCERIES,Groceries & Daily Essentials
TX3802116251,2023-04-24,2023-04-26,43598.31,INR,DR,1mg,NB2078465,SBI NETBANK 1mg pharmeasy NB2078465,NETBANKING,CURRENT,Delhi,pharmeasy,HEALTH,Health & Wellness
TX7046043792,2023-03-10,2023-03-10,4127.44,INR,DR,Nykaa,UPI57200508,UPI/UPI57200508 Nykaa@ibl amzn KOCHI,UPI,SAVINGS,Kochi,amzn,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX6008288256,2023-09-15,2023-09-16,433.95,INR,DR,NPCI,CARD350527,VISA NPCI PUNE REF CARD350527,CARD,CURRENT,Pune,charge reversal,FEES,Fees & Adjustments
TX1702571893,2023-09-12,2023-09-14,2659.47,INR,DR,Google Workspace,CARD513540,MASTERCARD GOOGLE WORKSPACE BENGALURU REF CARD513540,CARD,SAVINGS,Bengaluru,notion,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX7930408894,2023-08-17,2023-08-18,1122.72,INR,DR,Indraprastha Gas Limited,AUTO714838,AUTOPAY Indraprastha Gas Limited gas bill REF AUTO714838,AUTOPAY,SAVINGS,Chennai,gas bill,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX3299884635,2023-04-09,2023-04-11,38077.01,INR,DR,Reliance Digital,NB3324036,SBI NETBANK Reliance Digital electronics NB3324036,NETBANKING,SAVINGS,Pune,electronics,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX6651118499,2023-03-06,2023-03-08,4900.06,INR,DR,Zoom,CARD835866,MASTERCARD ZOOM MUMBAI REF CARD835866,CARD,CURRENT,Mumbai,linode,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX9290411683,2023-10-24,2023-10-26,2177.20,INR,DR,Vodafone Idea,AUTO903109,AUTOPAY Vodafone Idea prepaid REF AUTO903109,AUTOPAY,CREDIT_CARD,Chennai,prepaid,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX7071660973,2023-01-29,2023-01-29,6262.63,INR,DR,Nykaa,NB1162467,SBI NETBANK Nykaa amzn NB1162467,NETBANKING,CREDIT_CARD,Delhi,amzn,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX6108108915,2024-01-02,2024-01-05,8127.76,INR,DR,Flipkart,CARD520882,MASTERCARD FLIPKART CHENNAI REF CARD520882,CARD,SAVINGS,Chennai,checkout,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX4355836434,2023-06-28,2023-06-30,12659.07,INR,DR,Akshaya Patra Foundation,UPI22876287,UPI/UPI22876287 Akshaya Patra Foundation@okhdfcbank charity BENGALURU,UPI,CURRENT,Bengaluru,charity,CHARITY,Charity & Donations
TX4355611025,2024-03-19,2024-03-21,111455.97,INR,CR,Employer Payroll,NEFT5050151,NEFT NEFT5050151 YES CREDIT Employer Payroll stipend,NEFT,SAVINGS,Mumbai,stipend,INCOME,Income & Refunds
TX3890870058,2023-12-07,2023-12-09,2719.46,INR,DR,Adani Electricity Mumbai,NB6787185,YES NETBANK Adani Electricity Mumbai power bill NB6787185,NETBANKING,CREDIT_CARD,Kolkata,power bill,UTILITIES_POWER,Utilities – Electricity
TX1630413943,2023-01-28,2023-01-31,18868.10,INR,DR,Ketto,NB2330623,SBI NETBANK Ketto ngo NB2330623,NETBANKING,CREDIT_CARD,Mumbai,ngo,CHARITY,Charity & Donations
TX8491678752,2023-06-11,2023-06-14,1775.64,INR,DR,FASTag Issuer,NB7356323,ICICI NETBANK FASTag Issuer convenience fee NB7356323,NETBANKING,CREDIT_CARD,Mumbai,convenience fee,FEES,Fees & Adjustments
TX6722384596,2023-12-11,2023-12-12,186721.13,INR,CR,Income Tax Department,NEFT7747796,NEFT NEFT7747796 AXIS CREDIT Income Tax Department credit salary,NEFT,CURRENT,Hyderabad,credit salary,INCOME,Income & Refunds
TX9348519974,2023-07-15,2023-07-17,1608.29,INR,DR,Zomato,UPI35758339,UPI/UPI35758339 Zomato@okhdfcbank pizza hut MUMBAI,UPI,CURRENT,Mumbai,pizza hut,DINING,Dining & Food Delivery
TX6453368632,2023-12-07,2023-12-09,5244.77,INR,DR,Indian Oil Corporation,POS665936,POS PUNE INDIAN OIL CORPORATION REF POS665936,POS,CURRENT,Pune,esso,FUEL,Fuel & Gas Stations
TX2277835564,2023-05-16,2023-05-17,2571.43,INR,DR,Microsoft 365,SUB865748,SUBSCRIPTION Microsoft 365 digital ocean SUB865748,SUBSCRIPTION,SAVINGS,Ahmedabad,digital ocean,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX8029348501,2023-02-11,2023-02-13,2696.72,INR,DR,Nature's Basket,CARD495741,VISA NATURE'S BASKET HYDERABAD REF CARD495741,CARD,SAVINGS,Hyderabad,lidl,GROCERIES,Groceries & Daily Essentials
TX1359957100,2023-11-19,2023-11-19,15215.22,INR,DR,Zerodha,NB1279856,AXIS NETBANK Zerodha broker NB1279856,NETBANKING,SAVINGS,Chennai,broker,FINANCIAL_SERVICES,Financial Services & Charges
TX5552945999,2023-04-04,2023-04-07,24715.97,INR,DR,Local Schools,AUTO462411,AUTOPAY Local Schools unacademy REF AUTO462411,AUTOPAY,SAVINGS,Ahmedabad,unacademy,EDUCATION,Education & Learning
TX9109889271,2024-03-02,2024-03-04,2591.12,INR,DR,BSES Rajdhani Power,AUTO908138,AUTOPAY BSES Rajdhani Power bses REF AUTO908138,AUTOPAY,SAVINGS,Hyderabad,bses,UTILITIES_POWER,Utilities – Electricity
TX1292797745,2023-08-30,2023-08-31,2053.69,INR,DR,Bharat Petroleum,CARD442844,RUPAY BHARAT PETROLEUM JAIPUR REF CARD442844,CARD,CREDIT_CARD,Jaipur,hpcl,FUEL,Fuel & Gas Stations
TX3510584440,2023-06-16,2023-06-18,816.60,INR,DR,Jio Platforms,NB5188650,SBI NETBANK Jio Platforms you broadband NB5188650,NETBANKING,SAVINGS,Bengaluru,you broadband,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX2330950662,2024-01-10,2024-01-12,54639.58,INR,DR,PolicyBazaar,NB5915612,AXIS NETBANK PolicyBazaar policybazaar NB5915612,NETBANKING,CURRENT,Kolkata,policybazaar,FINANCIAL_SERVICES,Financial Services & Charges
TX8159658841,2023-07-14,2023-07-16,10131.16,INR,DR,Ketto,NB1275369,AXIS NETBANK Ketto relief fund NB1275369,NETBANKING,SAVINGS,Hyderabad,relief fund,CHARITY,Charity & Donations
TX2000745707,2023-06-13,2023-06-16,70480.52,INR,DR,Zerodha,NEFT2690429,NEFT NEFT2690429 AXIS CREDIT Zerodha platform fee,NEFT,CURRENT,Hyderabad,platform fee,FINANCIAL_SERVICES,Financial Services & Charges
TX8937699426,2023-07-09,2023-07-10,29676.21,INR,DR,Byju's,NB6142628,KOTAK NETBANK Byju's vedantu NB6142628,NETBANKING,CURRENT,Jaipur,vedantu,EDUCATION,Education & Learning
TX1480845506,2023-02-22,2023-02-24,511.94,INR,DR,Ola Cabs,CARD729281,RUPAY OLA CABS KOLKATA REF CARD729281,CARD,CREDIT_CARD,Kolkata,rapido,MOBILITY,Mobility – Ride Hailing & Transit
TX7691193426,2023-01-18,2023-01-20,27565.44,INR,DR,Air India,NB9499903,ICICI NETBANK Air India airline NB9499903,NETBANKING,SAVINGS,Ahmedabad,airline,TRAVEL,Travel – Flights & Rail
TX3263635881,2023-10-28,2023-10-29,3259.35,INR,DR,Zerodha,NB8974297,AXIS NETBANK Zerodha platform fee NB8974297,NETBANKING,CREDIT_CARD,Kolkata,platform fee,FINANCIAL_SERVICES,Financial Services & Charges
TX3170191422,2023-11-12,2023-11-14,2019.78,INR,DR,FASTag Issuer,CARD522037,AMEX FASTAG ISSUER BENGALURU REF CARD522037,CARD,CREDIT_CARD,Bengaluru,processing fee,FEES,Fees & Adjustments
TX2174875804,2023-05-29,2023-05-29,15627.79,INR,DR,Reliance Digital,EMI768005,EMI Reliance Digital INST EMI768005,EMI,SAVINGS,Kochi,apple store,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX8304221995,2023-10-12,2023-10-14,46243.10,INR,DR,Groww,NEFT3035521,NEFT NEFT3035521 SBI CREDIT Groww icici prudential,NEFT,SAVINGS,Chennai,icici prudential,FINANCIAL_SERVICES,Financial Services & Charges
TX5087257394,2023-12-13,2023-12-13,105643.48,INR,CR,Income Tax Department,SAL979679,SALARY CREDIT Income Tax Department SAL979679,SALARY,CURRENT,Chennai,cashback,INCOME,Income & Refunds
TX6151898912,2023-03-04,2023-03-05,1149.21,INR,DR,Mahanagar Gas Limited,AUTO455541,AUTOPAY Mahanagar Gas Limited water bill REF AUTO455541,AUTOPAY,CREDIT_CARD,Pune,water bill,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX3268715273,2023-12-20,2023-12-23,2356.40,INR,DR,Netflix,UPI82608781,UPI/UPI82608781 Netflix@oksbi zee5 HYDERABAD,UPI,CURRENT,Hyderabad,zee5,ENTERTAINMENT,Entertainment & Media
TX9518059700,2023-08-03,2023-08-06,2624.88,INR,DR,Nature's Basket,UPI24564135,UPI/UPI24564135 Nature's Basket@paytm bazaar CHENNAI,UPI,CREDIT_CARD,Chennai,bazaar,GROCERIES,Groceries & Daily Essentials
TX8115955820,2023-09-02,2023-09-05,9230.96,INR,DR,Ketto,NB3586658,HDFC NETBANK Ketto foundation NB3586658,NETBANKING,CURRENT,Hyderabad,foundation,CHARITY,Charity & Donations
TX1795333166,2023-04-25,2023-04-28,1293.97,INR,DR,Uber India,UPI68511229,UPI/UPI68511229 Uber India@oksbi mumbai metro KOLKATA,UPI,SAVINGS,Kolkata,mumbai metro,MOBILITY,Mobility – Ride Hailing & Transit
TX8445230792,2023-03-16,2023-03-17,1097.14,INR,DR,BSES Rajdhani Power,AUTO560475,AUTOPAY BSES Rajdhani Power mseb REF AUTO560475,AUTOPAY,CURRENT,Delhi,mseb,UTILITIES_POWER,Utilities – Electricity
TX4571486983,2023-05-30,2023-06-01,11507.48,INR,DR,Adobe Creative Cloud,CARD153518,VISA ADOBE CREATIVE CLOUD JAIPUR REF CARD153518,CARD,CURRENT,Jaipur,365,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX8797053832,2023-03-31,2023-04-01,3698.76,INR,DR,Flipkart,NB8670709,ICICI NETBANK Flipkart cart NB8670709,NETBANKING,CREDIT_CARD,Chennai,cart,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX6541263927,2023-08-14,2023-08-16,1862.79,INR,DR,Indraprastha Gas Limited,NB3911933,HDFC NETBANK Indraprastha Gas Limited jal board NB3911933,NETBANKING,CURRENT,Bengaluru,jal board,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX2486192482,2024-02-22,2024-02-23,2348.50,INR,DR,Payment Gateway,NB1205086,AXIS NETBANK Payment Gateway fee refund NB1205086,NETBANKING,CURRENT,Kolkata,fee refund,FEES,Fees & Adjustments
TX9733767043,2023-04-05,2023-04-05,148857.63,INR,CR,Corporate Expense Desk,IMPS8641032,IMPS IMPS8641032 TO Corporate Expense Desk KOLKATA,IMPS,SAVINGS,Kolkata,treasury,INCOME,Income & Refunds
TX1911826661,2023-05-09,2023-05-11,35604.04,INR,DR,Fortis Healthcare,NB2557729,SBI NETBANK Fortis Healthcare diagnostic NB2557729,NETBANKING,SAVINGS,Mumbai,diagnostic,HEALTH,Health & Wellness
TX6674706531,2024-02-26,2024-02-29,7555.41,INR,DR,Myntra,UPI67477609,UPI/UPI67477609 Myntra@ibl order id HYDERABAD,UPI,SAVINGS,Hyderabad,order id,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX2461849904,2023-11-06,2023-11-06,46589.94,INR,DR,LIC of India,CARD863506,VISA LIC OF INDIA MUMBAI REF CARD863506,CARD,CREDIT_CARD,Mumbai,mutual fund,FINANCIAL_SERVICES,Financial Services & Charges
TX4368233851,2024-04-30,2024-05-02,4081.04,INR,DR,Sony LIV,UPI60368581,UPI/UPI60368581 Sony LIV@paytm movie ticket JAIPUR,UPI,SAVINGS,Jaipur,movie ticket,ENTERTAINMENT,Entertainment & Media
TX4743033946,2023-10-29,2023-11-01,1646.70,INR,DR,NPCI,NB2806344,SBI NETBANK NPCI surcharge reversal NB2806344,NETBANKING,SAVINGS,Jaipur,surcharge reversal,FEES,Fees & Adjustments
TX9813957032,2023-09-03,2023-09-05,27068.10,INR,DR,Pepperfry,CARD137960,MASTERCARD PEPPERFRY JAIPUR REF CARD137960,CARD,CREDIT_CARD,Jaipur,decor,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX5768886813,2023-09-04,2023-09-04,1825.59,INR,DR,BigBasket,CARD244682,RUPAY BIGBASKET BENGALURU REF CARD244682,CARD,CREDIT_CARD,Bengaluru,spar,GROCERIES,Groceries & Daily Essentials
TX9840196602,2023-01-01,2023-01-03,198520.11,INR,CR,Corporate Expense Desk,NEFT7331801,NEFT NEFT7331801 AXIS CREDIT Corporate Expense Desk reversal,NEFT,SAVINGS,Hyderabad,reversal,INCOME,Income & Refunds
TX9028776410,2024-03-30,2024-03-30,8845.28,INR,DR,LIC of India,NB8768852,AXIS NETBANK LIC of India sip NB8768852,NETBANKING,SAVINGS,Hyderabad,sip,FINANCIAL_SERVICES,Financial Services & Charges
TX1588304784,2023-07-22,2023-07-24,870.13,INR,DR,Uber India,UPI96138983,UPI/UPI96138983 Uber India@oksbi uber MUMBAI,UPI,CREDIT_CARD,Mumbai,uber,MOBILITY,Mobility – Ride Hailing & Transit
TX8006679265,2023-03-26,2023-03-26,8070.06,INR,DR,Zoom,UPI55116311,UPI/UPI55116311 Zoom@okhdfcbank saas KOCHI,UPI,SAVINGS,Kochi,saas,SUBSCRIPTIONS,Digital Subscriptions & SaaS
TX6401722605,2024-04-22,2024-04-24,19716.38,INR,DR,MakeMyTrip,UPI34002005,UPI/UPI34002005 MakeMyTrip@okhdfcbank irctc HYDERABAD,UPI,SAVINGS,Hyderabad,irctc,TRAVEL,Travel – Flights & Rail
TX7971461489,2024-03-07,2024-03-07,55090.04,INR,DR,IKEA India,CARD120920,VISA IKEA INDIA MUMBAI REF CARD120920,CARD,CREDIT_CARD,Mumbai,ikea,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX5733533066,2023-08-11,2023-08-11,56811.20,INR,DR,Croma,CARD388844,VISA CROMA CHENNAI REF CARD388844,CARD,CURRENT,Chennai,lg showroom,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX2611567090,2023-12-11,2023-12-14,4557.63,INR,DR,Myntra,CARD551279,VISA MYNTRA CHENNAI REF CARD551279,CARD,CREDIT_CARD,Chennai,cart,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX6516848208,2023-09-29,2023-09-30,50088.72,INR,DR,Reliance Digital,NB4100373,ICICI NETBANK Reliance Digital boat NB4100373,NETBANKING,CREDIT_CARD,Kolkata,boat,SHOPPING_ELECTRONICS,Shopping – Electronics & Appliances
TX4662487918,2023-12-23,2023-12-25,10161.61,INR,DR,Flipkart,NB1272021,SBI NETBANK Flipkart amzn NB1272021,NETBANKING,SAVINGS,Kochi,amzn,SHOPPING_ECOM,Shopping – E-commerce Marketplaces
TX4276112034,2023-10-05,2023-10-08,868.85,INR,DR,Vodafone Idea,UPI40125456,UPI/UPI40125456 Vodafone Idea@okhdfcbank airtel HYDERABAD,UPI,SAVINGS,Hyderabad,airtel,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX6708250029,2023-06-11,2023-06-11,1452.11,INR,DR,Delhi Jal Board,AUTO867282,AUTOPAY Delhi Jal Board aadhaar gas REF AUTO867282,AUTOPAY,SAVINGS,Kolkata,aadhaar gas,UTILITIES_WATER_GAS,Utilities – Water & Piped Gas
TX6524850291,2023-11-24,2023-11-27,51345.81,INR,DR,Urban Ladder,NB4404721,ICICI NETBANK Urban Ladder ikea NB4404721,NETBANKING,CREDIT_CARD,Mumbai,ikea,HOME_IMPROVEMENT,Home Improvement & Furnishings
TX1496337695,2023-08-23,2023-08-24,3097.60,INR,DR,BigBasket,CARD544788,VISA BIGBASKET DELHI REF CARD544788,CARD,SAVINGS,Delhi,fresh to home,GROCERIES,Groceries & Daily Essentials
TX4592780626,2024-04-25,2024-04-25,115471.92,INR,CR,Income Tax Department,IMPS9885827,IMPS IMPS9885827 TO Income Tax Department BENGALURU,IMPS,CREDIT_CARD,Bengaluru,stipend,INCOME,Income & Refunds
TX2347047422,2023-01-09,2023-01-10,37447.60,INR,DR,Local Schools,AUTO977309,AUTOPAY Local Schools byju's REF AUTO977309,AUTOPAY,CURRENT,Pune,byju's,EDUCATION,Education & Learning
TX7823645685,2023-03-02,2023-03-03,3315.17,INR,DR,Disney+ Hotstar,CARD956756,VISA DISNEY+ HOTSTAR MUMBAI REF CARD956756,CARD,CURRENT,Mumbai,disney,ENTERTAINMENT,Entertainment & Media
TX5046335023,2023-05-08,2023-05-09,1830.40,INR,DR,Nature's Basket,CARD673574,RUPAY NATURE'S BASKET KOLKATA REF CARD673574,CARD,CURRENT,Kolkata,natures basket,GROCERIES,Groceries & Daily Essentials
TX5988743681,2023-07-28,2023-07-29,1825.87,INR,DR,ACT Fibernet,UPI23935727,UPI/UPI23935727 ACT Fibernet@upi postpaid DELHI,UPI,CURRENT,Delhi,postpaid,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX4519119537,2023-01-11,2023-01-14,1425.65,INR,DR,Airtel Payments,NB5608908,SBI NETBANK Airtel Payments hathway NB5608908,NETBANKING,CURRENT,Kolkata,hathway,UTILITIES_TELECOM,Utilities – Telecom & Internet
TX1798676997,2023-06-21,2023-06-22,1372.15,INR,DR,Indian Oil Corporation,POS950234,POS KOCHI INDIAN OIL CORPORATION REF POS950234,POS,CREDIT_CARD,Kochi,bpcl,FUEL,Fuel & Gas Stations
TX7410639047,2023-07-01,2023-07-01,1158.63,INR,DR,BookMyShow,CARD884341,AMEX BOOKMYSHOW JAIPUR REF CARD884341,CARD,CURRENT,Jaipur,subscription,ENTERTAINMENT,Entertainment & Media
TX6257701283,2023-09-05,2023-09-08,38446.29,INR,DR,Air India,NB8363845,HDFC NETBANK Air India goibibo NB8363845,NETBANKING,CURRENT,Mumbai,goibibo,TRAVEL,Travel – Flights & Rail
